Date,AAPL,GOOG,MSFT,NBCC.NS,TATAMOTORS.NS,TCS.NS
2023-10-05,173.6373748779297,135.3489227294922,315.7143859863281,38.251216888427734,617.6937866210938,3520.83935546875
2023-10-06,176.1986083984375,138.0760040283203,323.5242614746094,40.43700408935547,620.5350952148438,3552.27783203125
2023-10-09,177.6876678466797,138.84237670898438,326.0550537109375,38.28433609008789,615.4507446289062,3568.904541015625
2023-10-10,177.092041015625,138.54380798339844,324.6413879394531,40.966888427734375,628.6101684570312,3559.634521484375
2023-10-11,178.4917755126953,141.03199768066406,328.6253967285156,41.49677658081055,632.049560546875,3540.99755859375
2023-10-12,179.39517211914062,139.62864685058594,327.3797912597656,42.225372314453125,634.990478515625,3474.93310546875
2023-10-13,177.54869079589844,137.9267120361328,323.9889221191406,41.72860336303711,665.0476684570312,3502.69287109375
2023-10-16,177.41966247558594,139.82772827148438,328.8428955078125,42.39095687866211,664.1505126953125,3456.7861328125
2023-10-17,175.86105346679688,140.3253631591797,328.26947021484375,42.854610443115234,653.6828002929688,3440.110595703125
2023-10-18,174.5605926513672,138.62342834472656,326.3417053222656,42.78837585449219,666.4434204101562,3420.6884765625
2023-10-19,174.183349609375,138.3248291015625,327.5379333496094,46.861881256103516,666.7424926757812,3398.46240234375
2023-10-20,171.6221466064453,136.0953826904297,322.9410400390625,45.37157440185547,661.1597290039062,3436.718994140625
2023-10-23,171.74127197265625,137.2499237060547,325.5607604980469,41.33118438720703,645.3584594726562,3353.71533203125
2023-10-24,172.17807006835938,139.45945739746094,326.7569580078125,,,
2023-10-25,169.8551025390625,126.07286071777344,336.7812194824219,42.092899322509766,635.8876953125,3333.997314453125
2023-10-26,165.6757354736328,122.85808563232422,324.1470642089844,42.258487701416016,624.6224365234375,3281.530029296875
2023-10-27,166.9960479736328,122.81827545166016,326.0451965332031,42.556549072265625,639.0778198242188,3295.494873046875
2023-10-30,169.0509796142578,125.15719604492188,333.45953369140625,44.44427490234375,626.5664672851562,3322.638427734375
2023-10-31,169.5275115966797,124.7093276977539,334.2503967285156,43.45073318481445,626.7160034179688,3313.000732421875
2023-11-01,172.70420837402344,126.96861267089844,342.11956787109375,43.682559967041016,625.7689208984375,3275.531005859375
2023-11-02,176.27801513671875,127.97386169433594,344.3438720703125,44.60986328125,634.4920043945312,3304.493896484375
2023-11-03,175.3647003173828,129.7554168701172,348.772705078125,44.37803268432617,645.5079956054688,3295.4462890625
2023-11-06,177.92593383789062,130.83033752441406,352.46014404296875,44.67609786987305,644.0624389648438,3324.31005859375
2023-11-07,180.49710083007812,131.77584838867188,356.4144592285156,45.07351303100586,643.0156860351562,3314.67236328125
2023-11-08,181.55929565429688,132.63180541992188,359.05401611328125,45.20598602294922,640.5732421875,3325.5888671875
2023-11-09,181.0828094482422,131.06919860839844,356.5727233886719,44.37803268432617,647.352294921875,3292.052978515625
2023-11-10,185.28753662109375,133.42800903320312,365.4502258300781,43.550086975097656,649.0470581054688,3278.28466796875
2023-11-13,183.6970977783203,133.00999450683594,362.49432373046875,45.13975143432617,651.2402954101562,3276.416259765625
2023-11-14,186.3213653564453,134.79156494140625,366.0433349609375,,,
2023-11-15,186.88792419433594,135.73707580566406,366.1919250488281,45.13975143432617,669.4840087890625,3347.962646484375
2023-11-16,188.57781982421875,138.04615783691406,372.6307678222656,44.54362487792969,678.3068237304688,3439.96435546875
2023-11-17,188.5579071044922,136.29444885253906,366.3702087402344,44.411155700683594,679.4532470703125,3444.488037109375
2023-11-20,190.30740356445312,137.2698211669922,373.8887634277344,44.60986328125,672.2255249023438,3461.3544921875
2023-11-21,189.5022430419922,137.96653747558594,369.5599365234375,44.576744079589844,679.602783203125,3452.109619140625
2023-11-22,190.16824340820312,139.3599395751953,374.294921875,43.682559967041016,679.1043701171875,3471.729736328125
2023-11-23,,,,43.11955642700195,677.8582153320312,3450.19189453125
2023-11-24,188.8362274169922,137.56842041015625,373.87890625,42.556549072265625,671.62744140625,3399.888427734375
2023-11-27,188.6573028564453,137.3992156982422,375.0478210449219,,,
